CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,DAYS_BIRTH_CLEAN,Letter,Main_ID
M,Y,Y,1.0,225000.0,Working,Incomplete higher,Married,House / apartment,-3826.0,1.0,1.0,0.0,1.0,Laborers,3.0,09/03/1983,D,6243198
F,Y,Y,1.0,202500.0,Working,Higher education,Married,House / apartment,-1888.0,1.0,0.0,0.0,0.0,Accountants,3.0,02/03/1991,U,6519326
F,Y,Y,0.0,373500.0,Working,Secondary / secondary special,Widow,House / apartment,-1577.0,1.0,0.0,0.0,0.0,Accountants,1.0,26/03/1966,M,5111076
F,Y,Y,0.0,225000.0,Working,Higher education,Married,House / apartment,-1205.0,,0.0,0.0,0.0,Sales staff,2.0,13/05/1976,O,5832955
F,N,Y,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1575.0,,0.0,0.0,0.0,Laborers,2.0,05/07/1980,S,6189441
F,N,Y,0.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-4435.0,1.0,0.0,0.0,,Sales staff,2.0,09/03/1968,H,6543675
F,Y,Y,0.0,315000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,,1.0,0.0,0.0,0.0,Core staff,1.0,03/07/1986,R,5690052
F,N,Y,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-2758.0,1.0,0.0,,0.0,Laborers,,27/08/1972,S,6630103
F,N,Y,0.0,112500.0,Pensioner,Higher education,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,15/11/1961,X,6089470
F,N,Y,0.0,189000.0,Working,Secondary / secondary special,Separated,House / apartment,-4829.0,1.0,0.0,0.0,0.0,,1.0,17/12/1982,K,5900809
M,Y,N,0.0,166500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,04/01/1964,P,6060641
M,Y,Y,0.0,427500.0,Working,Secondary / secondary special,Married,House / apartment,-1092.0,1.0,0.0,0.0,0.0,Managers,2.0,22/03/1982,D,7202672
M,Y,Y,1.0,270000.0,Working,Secondary / secondary special,,House / apartment,-3999.0,1.0,0.0,1.0,0.0,Core staff,3.0,11/11/1992,Q,6639708
F,N,Y,2.0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1855.0,1.0,0.0,0.0,0.0,Laborers,4.0,10/01/1995,F,5518620
M,N,Y,0.0,202500.0,Working,Lower secondary,Civil marriage,Municipal apartment,-1279.0,1.0,0.0,0.0,0.0,Drivers,2.0,07/01/1982,P,6582300
F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,17/03/1959,B,5132712
M,N,N,1.0,90000.0,Commercial associate,Secondary / secondary special,Separated,With parents,-199.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,05/06/1981,B,6331806
M,Y,N,0.0,225000.0,Commercial associate,Higher education,Married,House / apartment,-2624.0,1.0,0.0,1.0,0.0,Managers,2.0,23/11/1984,O,6603855
M,Y,Y,0.0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1782.0,1.0,0.0,1.0,0.0,Drivers,2.0,15/03/1965,X,6127777
M,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-766.0,1.0,0.0,0.0,1.0,Laborers,2.0,11/05/1993,M,5760820
F,N,Y,0.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,30/11/1958,C,6162166
F,N,N,0.0,220500.0,Working,Higher education,Married,House / apartment,-4526.0,1.0,,1.0,0.0,Low-skill Laborers,2.0,03/03/1982,J,6108104
F,N,Y,0.0,360000.0,Working,Higher education,Married,House / apartment,-3678.0,1.0,0.0,0.0,1.0,High skill tech staff,2.0,08/01/1966,O,6088732
F,N,Y,0.0,166500.0,Pensioner,Higher education,Single / not married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,15/03/1957,Q,6031880
M,N,Y,1.0,180000.0,Working,Higher education,,With parents,-157.0,1.0,0.0,0.0,0.0,Core staff,3.0,09/06/1980,Y,5156296
F,N,Y,1.0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-2526.0,1.0,1.0,0.0,0.0,Core staff,3.0,28/08/1988,T,6192969
M,N,N,0.0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,,1.0,0.0,1.0,0.0,,1.0,18/12/1994,F,5883133
F,N,,0.0,247500.0,Working,Higher education,Married,House / apartment,-6081.0,1.0,1.0,0.0,0.0,Core staff,2.0,12/06/1969,G,6224435
F,N,Y,0.0,112500.0,Working,Secondary / secondary special,Married,With parents,-608.0,1.0,1.0,0.0,1.0,,2.0,13/09/1995,G,5067773
F,N,Y,0.0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,18/04/1963,P,6686359
M,Y,Y,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-912.0,1.0,1.0,0.0,0.0,Drivers,2.0,31/07/1963,H,5353527
F,N,N,0.0,292500.0,State servant,Secondary / secondary special,Separated,Municipal apartment,-1733.0,1.0,0.0,1.0,0.0,Laborers,,04/11/1962,V,6637552
F,N,Y,0.0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,06/12/1970,R,6098809
M,N,Y,1.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-299.0,1.0,0.0,0.0,0.0,Laborers,3.0,21/05/1986,A,6594946
F,,N,0.0,81000.0,Working,Higher education,Married,House / apartment,-2826.0,1.0,1.0,1.0,0.0,Core staff,2.0,12/01/1988,F,5906206
F,N,Y,0.0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-5749.0,1.0,,0.0,0.0,Medicine staff,2.0,25/08/1977,B,5836864
F,N,,0.0,202500.0,Commercial associate,Higher education,Married,House / apartment,-718.0,1.0,1.0,1.0,0.0,Managers,2.0,23/08/1974,T,7033879
F,N,N,0.0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-2896.0,1.0,1.0,0.0,0.0,Laborers,2.0,02/03/1984,J,5090921
F,N,Y,0.0,87750.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,,F,6460711
F,N,Y,2.0,49500.0,Working,Secondary / secondary special,Married,House / apartment,-608.0,1.0,0.0,0.0,0.0,Sales staff,4.0,08/02/1992,M,5690438
M,N,Y,1.0,,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,3.0,07/01/1979,B,6508566
F,N,Y,1.0,73350.0,State servant,Secondary / secondary special,Married,House / apartment,-1095.0,1.0,0.0,0.0,0.0,,3.0,12/06/1983,Y,6582353
M,Y,Y,0.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-3697.0,1.0,1.0,0.0,0.0,Laborers,2.0,22/04/1971,C,6064733
F,Y,Y,0.0,225000.0,Commercial associate,Higher education,Married,House / apartment,-5698.0,1.0,0.0,0.0,0.0,Core staff,2.0,06/01/1971,O,6274194
F,N,N,0.0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2893.0,1.0,,1.0,0.0,Laborers,1.0,28/10/1984,R,5617487
F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,,24/11/1958,R,6737607
M,Y,N,1.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-4355.0,1.0,0.0,0.0,0.0,Laborers,3.0,16/08/1976,O,5384745
M,N,Y,0.0,216000.0,Commercial associate,Higher education,Married,House / apartment,-7415.0,1.0,0.0,0.0,1.0,Managers,2.0,16/09/1970,M,5069147
F,N,N,0.0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-5128.0,1.0,0.0,0.0,0.0,,2.0,12/03/1958,J,6128041
F,N,Y,1.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-809.0,1.0,0.0,0.0,0.0,,3.0,08/12/1990,L,5879383
F,N,Y,0.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-6411.0,1.0,0.0,0.0,0.0,Managers,2.0,27/02/1969,V,5879528
F,N,,0.0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,1.0,0.0,,2.0,14/02/1960,V,6830173
M,,Y,0.0,405000.0,Working,Secondary / secondary special,Married,House / apartment,-2245.0,1.0,0.0,,0.0,Managers,2.0,28/01/1982,P,6243308
M,Y,Y,0.0,,Working,Secondary / secondary special,Single / not married,House / apartment,,1.0,0.0,0.0,0.0,Security staff,1.0,12/08/1975,B,5177827
M,Y,Y,2.0,270000.0,State servant,Higher education,Married,Office apartment,-2752.0,1.0,0.0,0.0,0.0,,4.0,03/08/1993,M,5625494
M,N,Y,0.0,92250.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,18/08/1967,T,5174723
F,N,Y,2.0,157500.0,State servant,Higher education,Married,House / apartment,-5922.0,1.0,0.0,,0.0,,4.0,09/02/1988,X,6839701
F,N,N,0.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3381.0,1.0,0.0,1.0,0.0,Core staff,2.0,29/04/1986,K,6570991
F,N,Y,2.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-2444.0,1.0,0.0,0.0,0.0,Medicine staff,4.0,17/10/1984,Y,5340664
M,,Y,0.0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-1484.0,1.0,0.0,0.0,,IT staff,2.0,05/01/1995,M,6242735
M,Y,Y,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1570.0,1.0,1.0,1.0,1.0,Drivers,2.0,28/07/1970,A,5135635
,N,Y,0.0,157500.0,Working,Higher education,Single / not married,House / apartment,-2643.0,1.0,0.0,0.0,0.0,Waiters/barmen staff,1.0,06/02/1991,C,6092387
F,N,Y,0.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-3112.0,1.0,0.0,0.0,0.0,Laborers,2.0,17/12/1979,J,6098846
F,N,Y,2.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1399.0,1.0,0.0,0.0,0.0,Private service staff,4.0,07/03/1985,F,5054526
F,N,Y,1.0,157500.0,Working,Higher education,Married,House / apartment,-3914.0,1.0,0.0,0.0,1.0,Core staff,3.0,19/01/1976,P,5833491
M,,Y,0.0,540000.0,Commercial associate,Higher education,Married,House / apartment,-1041.0,1.0,0.0,0.0,1.0,Managers,2.0,10/02/1989,E,5796007
F,N,N,0.0,135000.0,Working,Higher education,Married,House / apartment,-2427.0,,0.0,1.0,1.0,,2.0,06/03/1973,A,6498880
M,Y,Y,,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,-4327.0,1.0,0.0,0.0,0.0,,3.0,,P,6524932
F,Y,Y,0.0,270000.0,Working,Higher education,Married,House / apartment,-577.0,1.0,0.0,0.0,0.0,,2.0,03/05/1971,N,6671683
F,N,N,0.0,315000.0,Commercial associate,Secondary / secondary special,,House / apartment,-133.0,1.0,0.0,0.0,0.0,Core staff,2.0,11/06/1965,R,6060867
F,N,N,4.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1799.0,1.0,1.0,0.0,0.0,Medicine staff,6.0,06/08/1985,R,5270437
F,N,Y,2.0,180000.0,State servant,Incomplete higher,Married,House / apartment,-1766.0,1.0,0.0,1.0,0.0,Drivers,4.0,08/05/1993,I,6047152
F,Y,,0.0,292500.0,Working,,Separated,House / apartment,-2761.0,1.0,0.0,0.0,0.0,Core staff,1.0,26/03/1973,Y,6468883
F,Y,Y,0.0,121500.0,Working,Higher education,Married,House / apartment,,1.0,0.0,0.0,0.0,Core staff,2.0,06/10/1980,G,7987363
M,Y,N,0.0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,,1.0,0.0,,2.0,20/01/1977,R,6357311
F,Y,Y,0.0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-1394.0,1.0,0.0,0.0,0.0,Drivers,2.0,07/10/1979,A,5876447
F,N,Y,0.0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,1.0,1.0,,2.0,02/11/1965,P,5343631
F,N,N,2.0,157500.0,Working,Secondary / secondary special,Married,With parents,-883.0,1.0,,0.0,0.0,Laborers,4.0,12/03/1989,J,5580108
F,N,Y,0.0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,25/03/1966,D,5500782
M,N,N,0.0,,Working,Secondary / secondary special,Married,With parents,-3650.0,1.0,1.0,1.0,0.0,Drivers,2.0,22/09/1984,J,5501352
M,N,Y,0.0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-127.0,1.0,0.0,0.0,0.0,Laborers,,03/08/1997,V,5706864
M,N,N,0.0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,11/04/1967,G,6154608
F,N,N,0.0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,1.0,0.0,,2.0,19/04/1959,Z,5832912
M,Y,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,22/08/1968,O,5863573
F,N,Y,0.0,225000.0,Commercial associate,Higher education,Married,House / apartment,-246.0,1.0,0.0,0.0,0.0,,2.0,03/03/1996,I,5023901
F,N,N,0.0,157500.0,State servant,Higher education,Civil marriage,House / apartment,-2424.0,1.0,0.0,1.0,0.0,Core staff,2.0,18/06/1971,U,5854656
M,Y,Y,0.0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,,1.0,1.0,1.0,0.0,High skill tech staff,2.0,12/12/1971,E,6231692
,N,Y,0.0,45000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,02/06/1965,U,6807451
F,N,Y,0.0,315000.0,Working,Higher education,Civil marriage,House / apartment,-4858.0,1.0,0.0,1.0,0.0,Managers,2.0,12/10/1978,R,6793552
M,N,N,0.0,292500.0,Commercial associate,Higher education,Married,House / apartment,-2914.0,,0.0,1.0,1.0,Managers,2.0,11/04/1974,R,7852230
F,N,Y,2.0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-647.0,1.0,0.0,0.0,0.0,Laborers,3.0,11/06/1990,A,5944178
M,Y,Y,1.0,202500.0,Commercial associate,Secondary / secondary special,,House / apartment,-1023.0,1.0,0.0,0.0,0.0,Laborers,2.0,09/04/1976,M,5241557
M,N,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-4915.0,1.0,0.0,1.0,0.0,Laborers,2.0,23/08/1982,P,6233342
M,Y,Y,1.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-1028.0,1.0,0.0,0.0,0.0,Laborers,3.0,25/02/1986,N,5062657
M,N,Y,0.0,270000.0,Working,Secondary / secondary special,Single / not married,With parents,-1262.0,1.0,0.0,0.0,0.0,Laborers,1.0,08/04/1995,P,6611485
F,Y,N,0.0,112500.0,Working,,Married,House / apartment,-1284.0,1.0,0.0,0.0,0.0,Cooking staff,2.0,18/10/1969,Q,5628585
F,Y,Y,0.0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-5387.0,1.0,0.0,0.0,0.0,Sales staff,2.0,07/11/1983,R,6192891
F,N,N,0.0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-1641.0,1.0,1.0,0.0,1.0,Secretaries,2.0,26/10/1975,W,5499672
F,Y,Y,1.0,135000.0,,Secondary / secondary special,Married,House / apartment,-1411.0,1.0,0.0,1.0,0.0,Medicine staff,3.0,06/10/1987,W,6100725
M,N,N,0.0,135000.0,Pensioner,Lower secondary,Widow,Municipal apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,12/11/1961,E,6126171
F,Y,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-5215.0,1.0,1.0,0.0,0.0,Managers,2.0,21/03/1985,Q,5268739
F,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12677.0,1.0,,0.0,0.0,Laborers,2.0,06/01/1969,Q,6007773
F,Y,N,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-4927.0,1.0,1.0,1.0,0.0,Security staff,2.0,23/12/1986,H,6351548
F,N,Y,2.0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-6044.0,1.0,,0.0,0.0,Medicine staff,,24/03/1977,K,6079464
M,Y,,0.0,450000.0,Working,Higher education,Civil marriage,House / apartment,-2041.0,1.0,0.0,0.0,0.0,Laborers,2.0,18/10/1986,I,5980421
M,Y,Y,4.0,292500.0,Working,Secondary / secondary special,Married,,-401.0,1.0,0.0,0.0,0.0,Laborers,6.0,25/05/1984,M,5021500
F,N,N,0.0,202500.0,Commercial associate,Higher education,,House / apartment,,1.0,0.0,1.0,1.0,Accountants,2.0,28/12/1992,O,5918411
M,Y,N,0.0,171000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-1080.0,1.0,1.0,0.0,0.0,Laborers,1.0,05/10/1999,R,6611236
M,N,N,0.0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-460.0,1.0,0.0,0.0,0.0,Sales staff,1.0,22/09/2000,T,5934334
M,Y,Y,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-611.0,1.0,0.0,0.0,0.0,Managers,2.0,20/08/1986,S,6063245
M,N,Y,0.0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,05/07/1970,N,6229871
F,N,Y,2.0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-1996.0,1.0,0.0,1.0,0.0,Laborers,3.0,08/04/1984,E,6612106
F,N,Y,0.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3178.0,1.0,0.0,0.0,0.0,,1.0,24/03/1974,T,5552139
F,N,N,0.0,292500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-8767.0,1.0,0.0,0.0,0.0,,1.0,19/07/1980,I,6063917
F,N,N,0.0,225000.0,Commercial associate,Higher education,Married,House / apartment,-1329.0,1.0,0.0,1.0,1.0,Sales staff,2.0,08/01/1996,Z,5854165
F,Y,Y,0.0,157500.0,State servant,Higher education,Married,House / apartment,-9000.0,1.0,0.0,0.0,0.0,,,25/10/1978,N,6397919
M,N,Y,0.0,202500.0,Pensioner,Higher education,Married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,2.0,17/05/1961,Z,6229992
F,N,N,0.0,135000.0,Working,Secondary / secondary special,Widow,,-8746.0,1.0,1.0,1.0,0.0,Cleaning staff,1.0,05/04/1972,W,5837202
M,Y,Y,1.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1552.0,1.0,0.0,0.0,0.0,Drivers,3.0,04/01/1985,U,6212055
M,N,Y,0.0,315000.0,Working,Higher education,Married,House / apartment,-125.0,1.0,1.0,0.0,0.0,Sales staff,2.0,31/12/1998,Z,5970323
F,N,N,1.0,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-994.0,1.0,1.0,0.0,0.0,Laborers,3.0,22/10/1981,Z,6196270
F,N,Y,0.0,360000.0,Commercial associate,Higher education,Married,House / apartment,-3244.0,1.0,0.0,0.0,0.0,Managers,2.0,26/01/1978,R,6820550
M,N,Y,1.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2718.0,1.0,0.0,1.0,0.0,Laborers,3.0,30/11/1973,N,6175224
F,N,N,0.0,171000.0,Working,Secondary / secondary special,Single / not married,,-1177.0,1.0,0.0,0.0,0.0,High skill tech staff,,15/03/1994,M,6398290
M,N,Y,1.0,112500.0,Working,Incomplete higher,Married,House / apartment,-1569.0,1.0,0.0,0.0,0.0,,3.0,13/09/1985,J,6080205
F,N,Y,0.0,171000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9430.0,1.0,0.0,0.0,0.0,High skill tech staff,1.0,09/01/1979,R,5858764
F,N,N,1.0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3518.0,1.0,0.0,,0.0,Core staff,3.0,01/08/1980,K,5618374
F,N,N,0.0,,Working,Secondary / secondary special,Married,House / apartment,-1382.0,1.0,0.0,0.0,0.0,Managers,2.0,22/08/1977,E,6640087
F,Y,Y,0.0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3425.0,1.0,0.0,0.0,0.0,High skill tech staff,1.0,16/05/1981,Y,5205250
M,Y,Y,1.0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-663.0,1.0,0.0,0.0,0.0,Core staff,3.0,03/10/1972,V,5836581
F,N,Y,0.0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243.0,1.0,0.0,1.0,0.0,,2.0,20/07/1962,O,6392326
M,Y,Y,1.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-26.0,1.0,1.0,1.0,0.0,Core staff,3.0,24/04/1984,C,6837405
M,Y,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1546.0,1.0,1.0,0.0,0.0,Laborers,2.0,20/08/1991,J,6601545
M,N,Y,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1297.0,1.0,1.0,0.0,0.0,Drivers,2.0,21/06/1985,E,5832875
M,Y,N,2.0,112500.0,Working,Incomplete higher,Married,House / apartment,-3835.0,1.0,0.0,0.0,0.0,Security staff,4.0,24/02/1991,W,6281031
F,N,Y,1.0,117000.0,Working,,Widow,House / apartment,-280.0,1.0,1.0,1.0,0.0,,2.0,08/08/1976,T,5791984
F,N,N,0.0,337500.0,Working,Higher education,Widow,House / apartment,-8953.0,,0.0,1.0,0.0,Core staff,1.0,02/10/1959,V,6806494
F,N,Y,1.0,675000.0,Commercial associate,Higher education,Single / not married,House / apartment,-851.0,1.0,0.0,0.0,1.0,Managers,2.0,01/07/1981,O,5636782
M,Y,Y,2.0,360000.0,Commercial associate,Higher education,Married,House / apartment,-1954.0,1.0,0.0,0.0,1.0,Managers,,12/05/1982,B,5542839
F,,,0.0,202500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243.0,1.0,0.0,0.0,0.0,,1.0,09/10/1961,C,6664550
F,N,N,0.0,270000.0,State servant,Secondary / secondary special,Widow,Municipal apartment,-4548.0,1.0,0.0,0.0,0.0,Core staff,1.0,26/08/1979,U,6780720
F,N,N,,225000.0,,Secondary / secondary special,Married,House / apartment,-2741.0,1.0,0.0,0.0,0.0,Sales staff,2.0,27/12/1976,K,5860828
M,N,N,0.0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-1033.0,1.0,0.0,1.0,0.0,Drivers,2.0,27/04/1973,M,6430595
F,N,Y,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1111.0,1.0,,1.0,0.0,,2.0,06/07/1994,S,6208196
M,Y,Y,0.0,427500.0,State servant,Secondary / secondary special,Married,House / apartment,-2430.0,1.0,0.0,0.0,0.0,Laborers,2.0,08/06/1973,K,5213448
M,N,Y,2.0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-647.0,1.0,0.0,0.0,1.0,Laborers,4.0,11/09/1988,C,5884205
M,N,Y,2.0,,Commercial associate,Secondary / secondary special,Married,House / apartment,-1600.0,1.0,0.0,0.0,0.0,Managers,,16/07/1982,I,5918256
F,N,N,1.0,103500.0,Working,Higher education,Married,House / apartment,-7059.0,1.0,1.0,0.0,0.0,,3.0,30/04/1974,C,6317660
M,Y,N,0.0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-647.0,1.0,0.0,1.0,0.0,Drivers,2.0,18/10/1993,L,7454538
M,N,Y,0.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-297.0,1.0,0.0,0.0,0.0,,2.0,04/03/1988,W,5529357
F,Y,Y,1.0,135000.0,Working,Secondary / secondary special,,Municipal apartment,-4099.0,1.0,0.0,0.0,1.0,Sales staff,3.0,26/04/1989,E,6398262
